age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
30,5,7,11,9,0,4,1,2,1,0,0,19,39,0
12,4,5,11,9,2,3,0,4,1,0,0,19,39,0
13,4,7,11,9,2,1,5,4,0,0,0,19,39,0
20,4,2,11,9,2,5,0,4,1,0,0,19,39,0
13,4,10,15,10,2,3,0,4,1,0,0,19,39,0
3,4,3,8,11,4,9,1,4,0,0,0,14,39,0
29,5,2,1,7,2,14,0,4,1,0,0,19,39,1
9,4,9,15,10,2,3,0,4,1,0,0,19,39,0
39,0,0,0,6,2,0,0,0,1,0,0,14,39,0
31,4,6,11,9,2,3,0,4,1,0,0,19,39,0
8,4,6,1,7,2,7,0,4,1,0,0,19,39,0
18,0,8,11,9,2,0,0,2,1,0,0,14,39,0
15,5,6,14,15,2,10,0,4,1,7,0,19,39,1
12,6,6,15,10,2,8,0,4,1,0,0,30,39,0
22,2,2,15,10,2,3,0,4,1,0,0,19,39,0
0,4,5,15,10,4,12,3,4,0,0,0,4,39,0
10,4,3,8,11,2,11,0,4,1,0,0,19,39,0
28,6,0,5,4,2,5,0,4,1,0,0,35,39,0
0,4,4,1,7,4,8,3,4,1,0,0,9,39,0
20,4,2,11,9,2,14,0,0,1,0,0,19,39,1
23,0,4,15,10,0,0,1,2,1,0,0,24,39,0
6,4,9,9,13,4,10,1,4,1,0,0,19,39,0
10,2,0,15,10,2,11,5,4,0,0,0,19,10,1
26,4,7,11,9,2,3,0,4,1,0,0,19,39,0
13,7,10,15,10,4,13,4,2,0,0,0,19,39,0
25,4,4,11,9,2,1,0,4,1,0,0,19,39,1
1,0,6,11,9,4,0,3,4,0,0,18,14,39,0
10,4,3,12,14,4,4,1,4,0,0,0,22,39,1
23,2,0,10,16,2,4,0,4,1,0,0,19,39,1
15,4,4,11,9,3,12,4,2,0,0,0,13,23,0
15,1,6,11,9,4,4,4,4,0,0,0,22,39,0
28,6,5,11,9,2,4,0,4,1,0,0,24,39,1
26,1,5,9,13,0,10,4,4,1,0,0,19,39,0
25,6,3,11,9,2,14,0,4,1,0,0,30,39,1
9,4,11,11,9,2,8,0,4,1,0,0,19,39,0
1,0,3,1,7,4,0,3,2,1,0,0,12,39,0
8,4,1,11,9,2,1,3,0,0,0,0,19,39,0
20,1,2,9,13,3,4,1,4,0,0,0,19,39,0
9,4,4,7,12,0,4,1,4,1,0,0,19,39,0
10,6,5,9,13,0,3,4,1,1,0,0,23,20,0
10,4,7,8,11,4,7,4,2,0,0,0,19,39,0
9,4,10,11,9,0,3,4,4,1,0,0,19,39,0
10,4,6,11,9,2,7,0,4,1,0,0,19,39,0
19,4,4,11,9,3,8,1,4,1,0,0,17,26,0
8,4,5,11,9,3,8,1,4,0,0,0,9,10,0
16,7,1,11,9,2,14,0,2,1,0,0,19,39,0
15,4,7,11,9,2,4,0,4,1,0,0,30,39,1
11,4,5,11,9,2,1,5,4,0,0,0,9,39,1
4,4,6,9,13,4,1,3,2,1,0,0,11,39,0
24,5,4,12,14,2,12,0,4,1,0,0,32,39,1
19,6,5,11,9,3,3,1,1,1,0,0,19,37,0
11,0,5,9,13,2,0,5,4,0,0,0,4,39,1
20,4,3,11,9,0,12,1,4,0,0,0,19,39,0
4,0,8,5,4,2,0,3,4,1,0,0,30,39,0
17,4,6,12,14,0,13,4,2,0,2,0,17,39,1
24,4,4,15,10,2,7,0,4,1,1,0,19,39,0
14,5,4,11,9,0,12,4,4,1,0,0,27,39,0
6,4,3,11,9,4,14,1,4,1,0,0,35,39,0
0,4,4,1,7,4,6,3,4,1,0,0,9,39,0
17,4,1,0,6,5,8,1,2,0,0,0,19,39,0
6,4,4,9,13,4,1,3,2,0,0,0,15,39,0
20,4,7,9,13,0,1,1,4,0,0,0,19,39,0
6,4,3,8,11,2,3,0,4,1,0,0,32,39,1
2,0,11,15,10,2,0,5,2,0,1,0,9,39,0
10,7,6,15,10,0,11,4,4,0,0,19,18,39,0
21,5,9,10,16,2,10,0,4,1,3,0,27,39,1
15,4,4,12,14,0,4,4,2,0,7,0,30,39,1
28,5,4,9,13,2,10,0,4,1,0,0,19,39,0
26,6,1,5,4,4,8,2,4,0,0,0,30,39,0
15,4,9,11,9,4,5,1,4,1,0,0,27,39,0
10,4,7,11,9,0,3,4,4,1,0,0,19,39,0
39,6,5,10,16,3,10,1,4,1,0,0,12,39,1
21,6,5,11,9,6,5,1,4,1,0,0,27,39,0
26,6,1,1,7,6,8,4,4,0,0,0,32,12,1
8,4,4,9,13,4,10,1,4,0,7,0,19,39,1
5,4,9,7,12,4,7,3,2,1,0,0,23,39,0
27,4,18,2,8,2,1,0,2,1,0,0,19,39,0
8,4,0,11,9,2,10,0,4,1,0,0,19,39,0
7,4,3,11,9,4,3,4,4,1,1,0,19,39,0
28,4,0,11,9,2,3,0,4,1,0,0,19,39,1
8,4,3,9,13,4,4,1,4,1,13,0,30,39,1
7,0,3,11,9,4,0,4,2,0,0,0,19,39,0
1,4,6,15,10,4,8,3,4,0,0,0,9,39,0
15,4,7,15,10,4,12,4,2,0,0,0,22,39,0
7,4,3,15,10,4,1,4,2,0,0,0,19,39,0
21,0,11,9,13,2,0,0,4,1,0,0,27,39,1
2,4,3,15,10,4,13,1,4,0,0,0,4,2,0
28,4,4,9,13,2,10,5,4,0,49,0,17,39,1
1,4,4,15,10,4,4,3,2,1,0,0,14,39,0
39,0,0,11,9,6,0,1,4,0,0,0,3,39,0
4,1,1,9,13,4,10,1,4,0,0,0,14,39,0
9,4,3,11,9,2,7,0,4,1,0,0,22,39,0
7,6,9,11,9,0,3,1,4,1,0,0,17,39,0
16,4,0,11,9,2,3,0,4,1,0,0,22,39,0
4,1,0,15,10,4,12,1,4,0,0,0,17,39,0
19,4,4,11,9,2,7,0,4,1,0,0,21,39,1
10,4,1,2,8,4,3,3,2,1,0,0,19,39,0
11,4,5,15,10,2,8,0,4,1,0,0,24,39,0
20,2,6,9,13,0,10,1,4,1,0,0,24,39,0
43,4,5,11,9,2,4,0,4,1,0,27,12,39,1
19,4,6,11,9,6,7,4,3,1,0,0,19,4,0
12,4,2,11,9,4,7,1,1,1,0,0,19,1,0
28,6,5,9,13,6,10,1,4,0,0,0,24,39,1
19,2,1,9,13,2,4,0,4,1,0,0,23,39,1
15,4,11,11,9,2,3,0,4,1,0,0,17,39,0
4,4,13,15,10,4,7,3,2,1,0,0,19,39,0
5,4,9,7,12,4,1,4,4,0,0,0,19,39,0
13,4,0,3,2,4,8,1,4,1,0,0,19,39,0
21,5,1,15,10,2,4,0,4,1,7,0,24,39,1
5,4,15,11,9,2,12,0,4,1,0,0,23,39,0
10,4,8,9,13,2,12,0,4,1,0,0,30,39,1
11,2,5,15,10,4,3,1,4,1,0,0,19,39,0
15,4,3,9,13,2,4,0,4,1,0,0,19,39,1
10,4,3,11,9,0,1,4,4,0,0,0,19,39,0
41,0,9,5,4,2,0,0,4,1,0,0,9,39,0
9,4,9,9,13,2,13,0,4,1,0,0,21,39,1
30,4,4,15,10,0,8,1,4,1,0,0,12,39,0
3,4,0,11,9,2,3,0,4,1,0,0,19,39,0
8,4,4,8,11,2,3,0,1,1,0,0,19,25,0
13,4,23,11,9,5,3,2,2,1,0,0,19,39,0
12,4,6,1,7,0,7,4,4,0,0,0,19,39,0
23,5,2,12,14,2,4,0,4,1,7,0,30,39,1
13,0,9,11,9,0,0,1,4,0,0,0,14,39,0
0,4,4,1,7,4,14,3,4,1,0,0,9,39,0
13,4,7,0,6,2,3,0,4,1,0,0,23,39,0
19,4,8,14,15,2,10,0,2,1,0,0,19,39,1
5,0,6,1,7,4,0,3,4,1,0,0,19,39,0
20,1,10,9,13,2,4,0,4,1,0,0,19,39,1
26,4,15,9,13,2,10,0,4,1,0,0,30,39,1
10,4,6,15,10,2,1,5,3,0,0,19,19,0,0
5,5,2,15,10,0,1,3,4,0,0,0,24,39,0
22,7,5,11,9,6,13,4,2,0,0,0,19,39,0
0,4,6,2,8,4,6,3,2,1,0,0,9,39,0
5,4,6,6,5,4,3,1,4,1,0,0,19,26,0
4,4,3,9,13,4,10,1,4,0,0,0,19,39,0
23,0,5,11,9,2,0,0,4,1,0,0,19,39,0
20,6,7,11,9,2,5,0,4,1,1,0,32,39,0
13,4,1,11,9,4,3,4,4,1,0,0,19,39,0
13,4,8,15,10,0,1,4,4,0,12,0,12,39,1
6,4,5,4,3,4,3,3,4,1,0,0,19,0,0
1,4,7,1,7,4,12,3,4,0,0,0,12,39,0
23,2,3,2,8,2,3,0,4,1,0,0,19,39,0
5,6,3,8,11,2,8,5,4,0,0,0,22,39,0
0,0,7,2,8,4,0,3,3,0,0,0,19,39,0
2,4,4,11,9,4,1,3,4,0,0,0,19,39,0
16,6,0,8,11,2,5,0,4,1,0,0,30,39,0
26,4,3,11,9,2,3,0,4,1,3,0,19,39,1
2,0,3,0,6,5,0,4,4,0,0,0,19,39,0
4,4,4,15,10,2,13,0,4,1,0,0,19,39,0
16,1,4,9,13,2,10,0,4,1,0,0,18,39,1
4,4,6,15,10,4,12,3,4,0,0,0,17,39,0
10,4,1,11,9,2,4,5,4,0,0,0,19,39,0
8,4,5,9,13,4,4,1,4,0,0,0,22,39,1
22,7,2,15,10,3,1,4,0,0,0,0,19,39,0
13,5,5,1,7,3,12,1,4,1,0,0,30,0,0
21,4,4,8,11,2,3,0,4,1,3,0,19,39,1
1,1,6,15,10,4,1,3,4,0,0,0,4,39,0
15,4,4,15,10,0,3,1,4,1,0,0,19,39,0
8,4,0,11,9,4,14,4,4,0,0,19,35,39,0
32,4,8,1,7,2,8,0,4,1,0,0,9,39,0
18,1,6,9,13,2,4,0,2,1,0,0,23,39,0
10,4,9,9,13,0,12,1,4,1,0,0,22,39,0
16,4,4,15,10,2,12,0,4,1,0,0,32,39,1
7,4,6,5,4,2,10,0,4,1,0,0,27,39,0
18,1,15,8,11,2,11,0,4,1,3,0,23,39,1
15,2,5,7,12,0,8,4,4,0,0,0,27,39,0
28,4,6,11,9,6,1,4,4,0,0,0,19,39,0
9,4,5,12,14,2,4,0,4,1,0,0,30,10,1
11,4,9,11,9,0,7,1,4,1,0,0,19,39,0
2,4,3,11,9,4,6,3,4,1,0,0,19,39,0
10,4,0,9,13,2,10,0,4,1,0,0,19,39,0
23,4,5,10,16,2,10,0,4,1,0,0,32,39,1
9,4,2,7,12,0,13,1,4,0,0,0,21,39,0
15,4,6,11,9,2,7,0,4,1,0,0,21,39,0
12,4,3,11,9,2,4,0,4,1,0,0,22,39,0
13,6,1,11,9,2,3,0,4,1,0,24,19,39,0
18,6,5,14,15,2,10,0,4,1,0,0,15,39,1
7,4,8,7,12,4,12,1,4,1,0,0,32,39,0
0,4,6,1,7,4,12,3,4,0,0,0,7,39,0
4,4,6,9,13,4,12,3,4,0,0,0,30,39,0
12,4,5,11,9,2,14,0,4,1,7,0,40,39,1
1,4,7,15,10,4,12,3,4,1,0,0,9,39,0
8,4,6,11,9,2,6,0,4,1,0,0,19,39,0
6,4,5,9,13,4,1,1,4,0,0,0,19,39,0
8,0,3,11,9,4,0,3,4,1,0,0,24,39,0
6,4,3,8,11,4,4,1,4,1,5,0,32,12,1
13,4,6,11,9,2,4,0,4,1,2,0,22,39,1
18,4,7,8,11,2,10,0,4,1,0,0,24,39,1
11,4,5,9,13,2,4,0,4,1,1,0,27,39,1
17,4,9,11,9,5,7,1,4,0,0,0,19,39,0
16,4,2,11,9,0,14,1,4,1,0,0,19,39,0
11,6,8,11,9,4,3,1,4,1,0,0,24,39,0
4,4,9,15,10,4,1,1,4,1,0,0,22,39,0
23,4,1,11,9,2,1,5,4,0,0,0,9,39,0
4,4,7,7,12,4,4,3,4,1,0,0,19,39,0
14,6,13,11,9,2,12,5,4,0,0,0,11,39,1
4,4,9,11,9,2,14,0,2,1,0,0,19,39,0
24,5,2,10,16,2,10,0,4,1,0,0,19,39,1
10,4,6,15,10,2,4,0,4,1,0,0,28,39,1
4,4,6,11,9,4,3,3,4,1,0,0,19,39,0
19,4,4,12,14,2,4,0,2,1,0,0,19,39,1
9,4,4,1,7,0,5,1,4,1,0,0,24,39,0
14,2,10,15,10,6,14,1,2,0,0,0,23,39,0
7,4,2,9,13,2,4,5,4,0,0,0,24,39,1
14,4,6,8,11,2,3,0,4,1,0,0,24,39,1
5,4,3,9,13,4,4,1,4,1,0,0,24,39,0
8,4,5,15,10,4,8,1,4,1,0,0,19,39,0
8,4,8,11,9,4,10,1,4,0,0,0,24,39,0
21,4,7,11,9,2,14,0,4,1,0,0,24,39,1
4,4,9,8,11,4,1,3,1,0,0,0,19,30,0
9,4,5,11,9,4,8,1,4,0,0,0,14,39,0
13,4,4,15,10,0,4,1,4,1,0,0,22,39,0
30,4,2,9,13,2,10,0,4,1,0,0,24,39,1
5,4,9,9,13,4,12,3,4,0,0,0,19,39,0
26,4,3,11,9,0,1,4,4,0,0,0,19,39,0
2,4,5,15,10,4,12,2,4,0,0,0,19,31,0
29,4,3,6,5,2,5,0,4,1,0,0,22,39,0
16,4,5,7,12,0,3,3,4,1,0,0,19,39,0
17,7,1,11,9,2,3,0,4,1,0,0,19,39,0
8,4,6,11,9,2,7,0,4,1,0,0,19,39,1
20,4,5,15,10,2,10,0,4,1,0,0,19,39,0
22,4,2,11,9,2,7,0,4,1,0,0,19,39,0
16,5,3,11,9,2,12,0,4,1,0,21,27,39,1
4,4,5,11,9,4,3,1,4,1,0,0,19,33,0
14,0,2,5,4,0,0,1,4,0,0,0,19,39,0
8,4,8,7,12,4,12,1,4,1,0,0,19,9,0
12,4,3,11,9,0,13,4,4,0,0,0,19,39,0
5,4,2,15,10,0,10,4,4,0,0,0,17,39,0
30,4,4,14,15,2,4,0,4,1,0,0,9,39,0
36,0,1,11,9,2,0,0,4,1,0,0,35,39,0
12,7,7,11,9,0,10,4,4,0,0,0,19,39,0
12,1,0,11,9,0,10,4,4,0,0,0,19,39,0
14,4,5,11,9,2,11,0,4,1,0,0,19,34,0
6,6,13,8,11,4,3,3,4,1,0,0,19,39,0
23,4,1,3,2,6,8,4,4,0,0,0,17,32,0
26,6,6,7,12,0,12,1,4,0,0,0,19,39,0
19,4,11,9,13,2,12,0,4,1,0,22,27,39,0
10,4,5,8,11,2,1,5,2,0,0,0,19,39,0
5,7,4,15,10,4,13,1,2,1,0,0,19,39,0
23,4,5,10,16,2,4,0,4,1,0,0,18,39,1
19,4,2,15,10,0,7,3,4,0,0,0,8,39,0
11,4,5,15,10,2,12,5,4,0,2,0,9,39,0
23,7,8,9,13,2,10,0,4,1,0,0,19,39,0
20,4,0,15,10,0,8,4,4,0,0,0,19,39,0
19,4,3,9,13,0,10,1,2,0,0,0,19,39,0
13,5,5,15,10,2,12,0,4,1,0,0,30,39,1
35,0,5,5,4,2,0,0,4,1,0,0,23,39,0
11,4,6,15,10,2,4,5,4,0,3,0,19,39,1
13,4,6,11,9,4,3,1,4,1,0,0,32,39,0
9,4,5,11,9,4,1,1,4,1,1,0,19,39,0
9,6,8,11,9,2,8,5,4,0,0,27,19,39,1
14,2,6,9,13,2,3,0,4,1,0,19,19,39,0
27,2,6,15,10,0,4,4,4,0,0,0,17,39,0
4,4,3,7,12,4,12,3,4,1,0,0,9,39,0
13,4,9,11,9,0,5,4,4,1,0,0,22,39,0
35,6,6,15,10,2,3,0,4,1,4,0,36,39,1
15,4,5,12,14,2,10,0,4,1,0,0,19,39,1
14,4,4,8,11,0,3,4,4,1,0,0,19,39,0
11,7,4,11,9,4,6,1,2,1,0,0,19,39,0
2,4,3,11,9,4,12,3,4,0,0,0,19,39,0
2,4,8,15,10,4,8,1,4,0,0,0,9,39,0
30,4,2,11,9,2,14,0,4,1,0,0,19,39,0
12,4,7,11,9,2,1,0,4,1,0,0,22,39,0
8,4,7,15,10,4,12,1,2,1,0,0,27,28,0
0,0,1,0,6,4,0,3,4,0,0,0,14,39,0
16,2,5,11,9,0,4,3,4,1,0,0,22,39,0
17,4,11,2,8,2,3,0,2,1,0,0,30,0,1
23,4,5,12,14,0,10,1,4,0,0,0,19,39,1
14,4,2,2,8,4,8,4,4,0,0,0,8,39,0
23,6,3,11,9,2,5,0,4,1,0,0,24,39,0
26,4,2,11,9,2,8,2,1,1,0,0,19,30,0
2,4,1,15,10,4,7,3,4,0,0,0,19,39,0
4,4,10,15,10,4,4,1,4,1,0,0,19,39,0
4,4,5,7,12,2,3,0,4,1,0,0,19,39,0
21,4,3,9,13,0,4,2,4,1,0,0,19,39,0
3,4,6,11,9,4,8,1,4,0,0,0,19,39,0
3,7,4,15,10,4,8,3,4,0,0,0,7,39,0
7,4,0,15,10,4,1,4,2,0,0,0,19,39,0
7,4,10,12,14,2,12,0,4,1,0,0,22,10,1
11,4,6,9,13,2,4,0,4,1,2,0,27,39,1
5,4,10,11,9,4,1,1,2,1,0,0,19,39,0
21,4,8,11,9,0,3,1,4,1,0,0,24,39,0
10,2,5,11,9,2,11,0,4,1,0,0,21,39,0
9,4,0,6,5,4,3,3,0,1,0,0,17,39,0
32,0,3,11,9,6,0,2,4,0,0,0,12,39,0
26,2,3,15,10,0,1,1,4,0,0,0,17,39,0
3,6,3,8,11,4,5,1,0,1,0,0,37,39,0
6,4,7,9,13,4,13,2,4,1,0,0,24,39,0
6,1,6,11,9,4,1,1,2,0,0,0,19,39,0
8,2,5,12,14,2,10,0,4,1,0,0,22,39,0
10,4,9,15,10,4,12,1,4,0,0,0,19,39,0
22,4,5,9,13,2,10,0,4,1,0,0,21,39,1
1,4,2,15,10,4,12,3,4,0,0,0,10,39,0
17,4,6,11,9,2,12,0,4,1,2,0,19,39,0
13,1,10,11,9,2,1,0,2,1,0,0,19,39,0
6,4,1,11,9,4,1,3,4,1,0,0,19,39,0
10,0,8,2,8,4,0,3,2,0,0,0,19,39,0
17,4,0,15,10,5,10,4,4,0,0,0,19,39,0
20,4,5,11,9,0,1,4,4,0,0,0,19,39,0
6,4,12,9,13,2,1,5,4,0,0,0,19,39,1
4,4,2,15,10,4,1,1,4,0,0,0,19,39,0
11,4,9,1,7,0,8,1,4,0,0,0,35,39,0
10,6,10,11,9,2,14,0,4,1,0,0,22,39,0
12,4,9,12,14,4,10,1,1,0,0,0,19,36,1
27,4,5,11,9,2,3,0,4,1,0,0,24,39,1
19,4,0,11,9,2,1,0,4,1,0,0,3,39,0
17,4,6,15,10,5,7,4,2,0,0,0,19,39,0
5,4,3,9,13,4,4,3,4,1,0,0,17,39,0
26,4,5,11,9,2,4,0,4,1,0,0,19,39,1
5,4,3,11,9,4,3,3,4,1,0,0,19,39,0
4,4,5,9,13,4,7,3,4,1,0,0,24,39,0
12,2,0,15,10,2,11,0,4,1,0,0,24,39,0
7,4,8,6,5,4,8,2,4,1,0,0,26,39,0
16,4,5,7,12,2,3,0,4,1,0,0,30,39,1
6,4,7,11,9,4,3,1,4,1,0,0,19,39,0
13,4,5,11,9,0,8,1,2,0,0,0,14,39,0
3,4,4,11,9,4,8,4,3,1,0,0,9,33,0
8,4,0,9,13,0,8,1,4,1,0,0,19,39,0
17,4,3,9,13,5,13,1,4,1,0,0,19,39,0
14,4,6,8,11,0,8,1,4,0,0,0,14,39,0
21,4,4,13,1,2,8,0,4,1,0,0,19,0,0
6,4,5,9,13,2,12,0,4,1,0,0,30,39,1
17,1,7,11,9,2,1,5,4,0,0,0,19,39,1
34,0,6,15,10,2,0,5,4,0,0,28,19,39,0
16,4,6,11,9,2,3,0,4,1,0,17,19,39,0
5,4,6,11,9,4,1,1,4,1,0,0,19,39,0
4,4,0,9,13,4,8,3,4,1,0,0,19,39,0
34,4,3,9,13,2,10,0,4,1,0,0,19,21,1
0,4,6,0,6,4,8,3,4,1,0,0,12,39,0
19,6,1,9,13,4,4,1,4,0,0,0,19,39,0
19,4,3,8,11,0,4,1,4,1,0,0,19,39,1
8,4,7,15,10,2,12,0,4,1,0,0,19,39,1
21,7,7,15,10,0,10,1,4,0,0,0,9,39,0
17,4,2,15,10,2,3,0,4,1,1,0,22,39,1
8,4,5,11,9,4,8,2,4,0,0,0,19,39,0
2,2,3,15,10,4,8,1,4,0,0,22,19,39,0
2,4,8,15,10,4,8,3,4,0,0,0,9,39,0
28,4,7,1,7,0,8,1,2,0,0,0,17,39,0
6,4,8,0,6,2,3,0,4,1,0,0,27,39,0
5,4,8,12,14,4,8,1,4,0,0,0,18,39,0
10,4,5,11,9,2,14,0,4,1,0,0,27,39,1
12,4,1,11,9,0,8,4,4,0,0,0,19,39,0
19,1,3,11,9,2,3,0,4,1,0,0,19,39,1
33,4,11,15,10,2,12,0,4,1,0,0,13,39,0
34,0,4,4,3,6,0,4,2,0,0,0,19,39,0
10,4,4,7,12,4,12,1,3,1,0,0,17,39,0
14,4,7,11,9,2,14,0,3,1,0,0,19,33,0
37,4,1,11,9,2,12,0,4,1,0,0,5,39,0
2,4,0,15,10,4,1,3,4,0,0,0,5,39,0
15,4,0,15,10,2,5,0,4,1,0,0,30,39,0
16,4,6,11,9,2,3,0,4,1,0,21,19,39,1
3,4,7,15,10,4,10,1,4,1,0,0,5,39,0
21,5,6,15,10,2,4,0,4,1,7,0,24,39,1
4,4,8,9,13,4,1,1,4,1,0,0,15,39,0
5,4,15,1,7,2,7,0,4,1,0,0,19,39,0
6,4,7,15,10,2,1,0,4,1,0,0,19,39,0
22,4,11,11,9,0,3,1,4,1,0,0,19,39,0
4,4,5,11,9,4,8,1,4,0,0,0,19,39,0
16,4,12,0,6,0,12,1,4,1,0,0,23,39,0
29,4,6,11,9,0,11,1,4,1,0,0,19,39,0
34,0,7,11,9,0,0,1,4,0,0,0,3,39,0
41,2,5,9,13,2,1,0,4,1,1,0,6,39,0
30,4,4,15,10,0,8,1,4,0,0,0,30,39,0
3,4,10,15,10,4,3,3,4,1,0,0,17,39,0
13,4,5,15,10,0,1,1,4,0,0,0,19,39,0
0,4,6,1,7,4,6,3,4,1,0,0,4,39,0
23,1,0,12,14,4,1,1,4,0,0,0,19,39,1
9,4,0,11,9,4,3,1,4,1,0,0,17,39,0
4,1,1,9,13,4,10,1,4,1,0,0,19,39,0
6,5,13,11,9,4,3,2,4,1,0,0,24,26,0
14,5,6,15,10,2,4,5,4,0,0,0,22,39,0
4,4,11,0,6,4,8,1,4,0,0,0,19,39,0
3,7,7,15,10,4,1,4,2,0,0,0,19,39,0
30,6,12,11,9,2,5,0,4,1,0,0,19,39,0
26,4,9,4,3,2,7,0,4,1,0,0,19,26,0
4,4,7,15,10,4,8,3,4,0,2,0,19,39,0
15,4,1,4,3,3,8,4,1,0,0,0,19,30,0
14,2,9,10,16,2,4,0,4,1,0,21,24,39,1
5,4,4,15,10,4,1,3,4,0,0,0,19,39,0
5,4,4,9,13,4,12,4,1,1,0,0,21,30,0
33,4,10,15,10,2,12,0,4,1,0,0,11,39,0
8,4,2,15,10,2,1,5,4,0,0,0,19,39,0
10,4,7,11,9,4,5,3,4,1,0,0,19,39,0
17,4,1,15,10,2,12,0,4,1,0,0,19,39,1
0,4,10,5,4,4,12,3,4,1,0,0,14,26,0
2,4,7,1,7,4,3,1,4,1,0,0,30,39,0
2,4,5,11,9,4,14,2,2,1,0,0,22,39,0
11,4,7,12,14,0,4,4,2,0,0,0,19,39,0
10,4,20,7,12,3,7,4,4,1,0,0,19,39,0
15,4,9,11,9,2,12,0,4,1,0,0,30,39,0
10,4,6,11,9,2,12,0,4,1,0,0,30,39,1
8,4,3,11,9,4,7,1,4,1,0,19,20,39,0
16,2,5,13,1,4,6,3,4,0,0,0,14,39,0
2,4,1,15,10,4,1,3,4,0,0,0,5,39,0
15,6,7,9,13,2,12,0,4,1,0,0,24,39,1
18,6,1,9,13,0,4,1,4,1,0,0,19,39,0
22,4,2,4,3,2,7,5,1,0,0,0,17,30,0
14,0,6,14,15,0,0,1,4,0,0,0,14,39,0
8,2,3,11,9,2,6,2,4,1,0,0,12,39,0
19,4,3,15,10,0,12,1,4,1,2,0,19,39,0
5,4,6,9,13,4,10,3,4,0,0,0,19,39,0
3,0,2,15,10,4,0,3,4,1,0,0,19,39,0
5,4,18,15,10,2,7,0,4,1,0,0,19,39,0
31,0,4,9,13,2,0,0,4,1,0,0,19,39,0
26,7,5,11,9,2,5,0,4,1,0,0,19,39,1
6,4,1,15,10,4,8,1,4,0,0,0,14,39,0
3,4,6,15,10,4,7,1,4,1,0,0,19,39,0
16,6,0,11,9,0,3,1,4,1,0,0,19,39,0
2,4,5,8,11,4,11,1,4,1,0,0,19,39,0
15,4,5,11,9,2,7,0,4,1,0,0,19,39,0
44,0,6,8,11,6,0,1,4,0,0,0,3,39,0
0,4,5,1,7,4,12,3,4,1,0,0,7,39,0
29,4,3,1,7,0,11,1,4,1,0,0,19,39,0
3,4,2,15,10,4,6,3,4,1,0,0,9,39,0
15,2,5,15,10,4,11,1,2,0,0,0,19,39,1
11,4,3,11,9,2,1,0,4,1,0,0,19,39,0
22,2,4,12,14,0,10,1,2,0,1,0,14,0,0
24,4,4,15,10,0,1,1,4,0,0,0,19,39,0
6,4,6,11,9,4,12,3,2,1,0,0,30,39,0
13,4,5,15,10,2,6,0,2,1,0,0,24,39,0
5,4,11,11,9,2,8,0,4,1,0,0,24,26,0
10,4,10,15,10,2,14,0,4,1,0,0,30,29,0
11,7,10,9,13,2,10,0,4,1,0,0,27,39,0
12,4,14,8,11,4,8,1,4,0,0,0,32,39,0
23,4,6,15,10,2,4,0,4,1,0,0,22,39,1
10,4,7,0,6,2,5,0,4,1,0,0,19,39,0
27,6,0,11,9,2,5,0,4,1,0,0,30,39,1
5,0,4,15,10,4,0,3,4,1,0,0,19,39,0
26,4,6,5,4,2,6,0,4,1,0,0,19,39,0
11,4,4,9,13,0,4,1,4,1,0,0,42,9,1
13,4,1,9,13,4,10,1,4,1,0,0,19,39,0
19,4,6,11,9,2,3,0,4,1,0,0,19,39,1
26,4,11,11,9,2,5,0,4,1,0,0,22,39,1
48,6,5,14,15,2,4,0,4,1,0,0,19,39,0
29,6,8,15,10,2,4,0,4,1,0,0,17,4,0
15,6,9,12,14,5,4,4,4,0,0,0,9,39,0
2,4,5,15,10,4,12,3,4,0,0,0,27,39,0
19,4,3,11,9,2,7,5,2,0,0,0,17,39,0
26,4,7,10,16,2,10,0,4,1,0,0,24,39,0
13,6,0,11,9,0,14,1,4,1,0,0,30,39,0
34,6,3,15,10,2,12,0,4,1,0,0,19,39,0
12,4,2,15,10,2,3,0,4,1,0,0,30,39,0
2,4,0,15,10,4,5,1,4,0,0,0,19,39,0
11,4,1,11,9,2,3,0,4,1,0,18,19,39,0
4,4,11,11,9,4,3,3,1,1,0,0,19,30,0
1,0,8,11,9,4,0,3,4,1,0,0,14,39,0
1,4,1,15,10,4,5,1,4,0,0,0,7,39,0
5,4,5,15,10,4,6,3,4,1,0,0,19,39,0
24,4,1,11,9,2,3,0,4,1,0,0,19,39,0
0,0,8,15,10,4,0,3,2,0,0,18,19,1,0
9,6,0,11,9,2,5,0,4,1,0,0,45,39,0
10,4,9,5,4,2,6,0,4,1,0,0,19,26,0
10,1,0,15,10,0,8,1,2,1,0,0,19,39,0
19,5,6,14,15,0,10,4,4,1,12,0,17,39,1
12,4,5,15,10,0,8,4,2,0,0,0,19,39,0
2,0,0,11,9,4,0,1,4,1,0,0,19,39,0
13,4,5,1,7,2,14,0,4,1,0,0,19,39,0
13,4,4,11,9,2,7,0,4,1,0,0,42,39,0
23,6,9,11,9,2,4,0,4,1,0,0,14,39,0
19,0,8,12,14,2,0,0,4,1,0,0,19,39,0
19,7,6,14,15,0,10,4,2,1,12,0,17,39,1
4,4,7,4,3,4,7,2,4,1,0,0,19,26,0
7,4,1,8,11,4,13,3,4,0,1,0,17,39,0
31,4,9,1,7,2,12,0,4,1,0,0,10,39,0
