age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
15, Private,1, Some-college,10, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,19, Philippines, <=50K
0, Self-emp-not-inc,2, HS-grad,9, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,19, United-States, <=50K
17, Private,8, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,22, United-States, <=50K
19, Private,6, HS-grad,9, Never-married, Tech-support, Other-relative, White, Male,0,0,19, United-States, <=50K
31, Private,4, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,3,0,23, United-States, >50K
15, ?,5, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,3, United-States, <=50K
28, Private,5, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
15, Local-gov,0, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
4, Private,13, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,17, United-States, <=50K
32, ?,1, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,4, United-States, <=50K
13, Private,6, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
21, Private,5, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,19, United-States, <=50K
17, Private,3, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,19, United-States, >50K
0, Private,1, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,14, United-States, <=50K
0, Private,1, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,7, United-States, <=50K
13, Private,4, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, ?, <=50K
24, Private,7, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, >50K
13, State-gov,2, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,19, United-States, <=50K
2, Private,6, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,19, United-States, <=50K
3, Private,20, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
11, Private,4, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, >50K
15, Private,1, 11th,7, Divorced, Other-service, Own-child, White, Male,0,0,19, United-States, <=50K
27, Private,6, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,0,0,19, United-States, <=50K
8, Private,7, 10th,6, Divorced, Other-service, Unmarried, White, Female,0,0,19, United-States, <=50K
13, Private,5, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
23, Private,5, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, >50K
14, Private,9, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Male,0,0,19, United-States, <=50K
11, Private,9, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Female,0,0,17, United-States, <=50K
20, Federal-gov,7, HS-grad,9, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Female,0,0,19, Puerto-Rico, <=50K
7, Self-emp-not-inc,1, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,19, United-States, <=50K
5, Private,6, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,11, Nicaragua, <=50K
5, Private,5, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
22, Private,6, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7,0,32, United-States, >50K
22, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
17, Private,5, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,23, United-States, <=50K
6, Private,0, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,21,37, United-States, <=50K
10, Private,5, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States, <=50K
18, Private,2, 10th,6, Never-married, Farming-fishing, Unmarried, White, Male,0,0,17, United-States, <=50K
1, Private,5, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,9, United-States, <=50K
24, Self-emp-inc,4, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,19, United-States, >50K
2, Private,1, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,19, United-States, <=50K
6, Private,18, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,19, United-States, <=50K
34, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,4,5, United-States, <=50K
9, Private,5, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,23,28, United-States, <=50K
10, Private,6, Bachelors,13, Never-married, Exec-managerial, Other-relative, White, Male,0,28,24, United-States, >50K
10, Private,5, Masters,14, Never-married, Adm-clerical, Own-child, White, Male,0,0,19, United-States, <=50K
21, ?,1, HS-grad,9, Never-married, ?, Not-in-family, Black, Male,0,0,19, United-States, <=50K
4, Private,5, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K
8, Private,4, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
21, Private,2, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
0, Private,3, 11th,7, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,19, United-States, <=50K
8, State-gov,6, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,18, United-States, <=50K
23, Private,10, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
23, Private,11, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, <=50K
23, Private,6, HS-grad,9, Divorced, Other-service, Other-relative, White, Male,0,0,14, United-States, <=50K
4, Local-gov,9, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
4, Self-emp-not-inc,5, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
13, Private,5, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,23, United-States, <=50K
1, Private,4, 11th,7, Never-married, Craft-repair, Other-relative, White, Male,0,0,12, United-States, <=50K
24, Self-emp-not-inc,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
0, Private,4, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
35, Private,8, HS-grad,9, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,3, United-States, <=50K
19, Local-gov,0, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,19, United-States, <=50K
10, Private,7, HS-grad,9, Separated, Tech-support, Not-in-family, White, Male,0,0,22, United-States, <=50K
15, Private,7, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,22, United-States, <=50K
26, Private,6, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, ?, <=50K
8, Local-gov,6, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, <=50K
16, Private,1, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,18, United-States, <=50K
3, Private,6, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,22, United-States, <=50K
7, Private,1, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
9, Private,2, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22, United-States, <=50K
12, Private,1, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
14, Private,8, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,19, United-States, <=50K
0, Private,4, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,4, United-States, <=50K
15, Private,4, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
6, Self-emp-not-inc,6, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,0,0,19, United-States, <=50K
22, Private,5, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K
26, Local-gov,3, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, United-States, <=50K
43, Self-emp-not-inc,18, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,9, United-States, <=50K
14, Self-emp-not-inc,10, Some-college,10, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,7, United-States, <=50K
23, State-gov,4, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,19, United-States, >50K
6, Local-gov,7, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Male,0,0,18, England, <=50K
17, Private,2, HS-grad,9, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,19, South, <=50K
19, Private,1, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
16, Self-emp-inc,3, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,19, United-States, >50K
8, Private,12, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,12, United-States, <=50K
4, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,19, United-States, <=50K
17, Local-gov,4, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,9, United-States, <=50K
18, Private,6, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
25, Private,5, HS-grad,9, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,19, United-States, <=50K
4, Private,3, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,25,19, United-States, >50K
10, Self-emp-not-inc,14, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, >50K
0, Private,11, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,7, United-States, <=50K
14, Private,2, Some-college,10, Separated, Prof-specialty, Unmarried, White, Female,0,0,19, Germany, <=50K
16, Self-emp-not-inc,0, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,22, United-States, <=50K
3, ?,8, 12th,8, Never-married, ?, Not-in-family, White, Male,0,0,23, United-States, <=50K
33, Self-emp-inc,3, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
36, ?,11, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,19, United-States, <=50K
28, Self-emp-not-inc,4, 10th,6, Married-civ-spouse, Craft-repair, Wife, White, Female,0,22,17, ?, >50K
29, Self-emp-not-inc,1, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,4, United-States, <=50K
4, Local-gov,3, 10th,6, Never-married, Craft-repair, Unmarried, Black, Male,0,0,32, Haiti, <=50K
30, Private,5, 11th,7, Divorced, Other-service, Unmarried, White, Female,0,0,17, United-States, <=50K
12, Local-gov,6, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
1, Private,3, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,19, United-States, <=50K
23, Private,13, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,19, United-States, <=50K
14, Self-emp-not-inc,9, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,3,0,24, United-States, >50K
15, Self-emp-not-inc,5, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,19, United-States, <=50K
10, Self-emp-not-inc,6, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States, <=50K
23, Private,5, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K
16, Private,5, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,21, Cuba, <=50K
13, Private,10, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,27, United-States, <=50K
14, Local-gov,2, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,22, United-States, >50K
6, Private,5, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,19, United-States, <=50K
14, Private,3, Masters,14, Never-married, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K
14, Self-emp-not-inc,4, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,1,0,30, United-States, >50K
21, Self-emp-not-inc,3, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,14, United-States, >50K
14, Private,4, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,22, ?, >50K
3, Private,6, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,27, United-States, <=50K
15, Federal-gov,6, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, >50K
2, Private,8, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
11, Federal-gov,11, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,49, United-States, <=50K
4, Private,6, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,28, United-States, <=50K
28, Federal-gov,7, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Male,2,0,19, United-States, >50K
4, Private,6, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K
17, Private,5, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,22, United-States, <=50K
14, Private,5, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,19, United-States, <=50K
17, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
6, Private,6, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
0, Private,12, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,9, United-States, <=50K
13, Private,3, HS-grad,9, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,13,0,23, United-States, >50K
21, Private,7, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,32, United-States, <=50K
15, Private,7, 7th-8th,4, Separated, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K
22, Self-emp-inc,9, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3,0,24, Japan, >50K
27, Private,0, HS-grad,9, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,17, United-States, <=50K
13, Local-gov,4, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States, >50K
16, Private,4, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,19, United-States, <=50K
49, Private,7, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
33, Private,4, 7th-8th,4, Widowed, Other-service, Not-in-family, Black, Female,0,0,4, United-States, <=50K
11, Self-emp-not-inc,1, HS-grad,9, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,25,5, United-States, <=50K
4, Private,2, HS-grad,9, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,0, Vietnam, <=50K
12, Private,8, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,27, United-States, <=50K
10, Private,5, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,19, United-States, <=50K
10, Private,9, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,24, United-States, >50K
10, Self-emp-inc,12, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, <=50K
9, Private,1, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,19, United-States, <=50K
10, Self-emp-not-inc,11, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, <=50K
15, Private,5, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, United-States, <=50K
6, Self-emp-not-inc,3, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,14, United-States, <=50K
11, Local-gov,0, HS-grad,9, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,19, United-States, <=50K
12, Private,6, Assoc-voc,11, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,19, United-States, >50K
8, Private,3, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, <=50K
16, Private,6, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,9, United-States, <=50K
10, State-gov,7, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,23, United-States, >50K
3, ?,7, HS-grad,9, Married-civ-spouse, ?, Own-child, White, Female,0,0,9, United-States, <=50K
23, Private,3, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, >50K
2, Private,4, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
0, Local-gov,4, 11th,7, Never-married, Protective-serv, Own-child, White, Male,0,0,4, United-States, <=50K
31, Private,11, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, ?, >50K
21, Private,7, 7th-8th,4, Divorced, Other-service, Unmarried, White, Female,0,0,17, United-States, <=50K
28, Private,2, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,19, United-States, <=50K
4, Self-emp-not-inc,9, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50K
28, Private,5, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
21, Self-emp-not-inc,2, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, <=50K
4, Local-gov,6, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,7, United-States, <=50K
0, ?,5, 10th,6, Never-married, ?, Own-child, White, Male,0,0,19, United-States, <=50K
2, Private,16, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,19, United-States, <=50K
13, Private,2, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,21,24, United-States, >50K
32, Private,10, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,1, United-States, <=50K
11, Private,5, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,19, United-States, <=50K
31, Private,3, Assoc-acdm,12, Married-spouse-absent, Adm-clerical, Other-relative, White, Female,0,0,17, United-States, <=50K
23, Private,4, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,19, United-States, <=50K
15, State-gov,5, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,17, United-States, <=50K
26, Private,5, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,27, United-States, <=50K
12, Private,3, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,22, ?, <=50K
8, Private,4, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,12, United-States, <=50K
20, ?,2, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States, <=50K
8, Private,1, 10th,6, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,19, ?, <=50K
0, ?,5, 11th,7, Never-married, ?, Own-child, White, Female,0,0,3, United-States, <=50K
10, Self-emp-not-inc,0, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,0,22, United-States, >50K
26, Private,4, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
20, Local-gov,2, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,28, United-States, >50K
22, Private,5, Bachelors,13, Divorced, Other-service, Not-in-family, White, Male,0,0,19, United-States, <=50K
17, Private,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,3,0,22, United-States, >50K
10, Self-emp-not-inc,3, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,27, United-States, >50K
29, Private,3, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,14, United-States, <=50K
24, Private,5, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
28, Private,3, Bachelors,13, Widowed, Exec-managerial, Unmarried, White, Male,4,0,19, United-States, >50K
19, Private,7, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,14, United-States, <=50K
9, Private,4, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,19, United-States, <=50K
10, Self-emp-not-inc,14, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K
13, Private,9, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,14, United-States, <=50K
7, Private,8, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
6, Private,9, 12th,8, Never-married, Craft-repair, Not-in-family, White, Male,0,0,19, Mexico, <=50K
20, Self-emp-inc,2, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
11, Private,14, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, >50K
17, Private,10, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,19, United-States, <=50K
21, Private,3, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,49,0,19, United-States, >50K
10, Private,6, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,19, United-States, <=50K
12, Private,5, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,20, United-States, >50K
19, Local-gov,13, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,21,26, United-States, >50K
14, Private,7, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, United-States, <=50K
21, ?,13, HS-grad,9, Married-spouse-absent, ?, Not-in-family, White, Male,0,0,35, United-States, <=50K
12, Private,5, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, United-States, >50K
30, ?,7, HS-grad,9, Divorced, ?, Not-in-family, White, Male,2,0,19, United-States, <=50K
19, Private,9, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,17, United-States, <=50K
9, Private,3, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,19, United-States, <=50K
23, Self-emp-inc,8, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
2, Private,5, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States, <=50K
32, ?,1, 11th,7, Married-civ-spouse, ?, Husband, White, Male,0,0,14, United-States, <=50K
2, ?,3, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,19, United-States, <=50K
4, Private,5, Masters,14, Never-married, Tech-support, Not-in-family, White, Male,0,0,24, United-States, <=50K
8, Private,12, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
4, Private,5, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,19, United-States, <=50K
11, State-gov,6, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, United-States, <=50K
25, Private,6, Masters,14, Widowed, Adm-clerical, Unmarried, White, Female,0,0,18, United-States, <=50K
2, Private,2, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,14, United-States, <=50K
4, Private,6, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,14, United-States, <=50K
42, Private,5, 7th-8th,4, Widowed, Priv-house-serv, Not-in-family, White, Female,1,0,14, United-States, <=50K
26, Private,6, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, >50K
17, ?,7, HS-grad,9, Married-spouse-absent, ?, Not-in-family, White, Male,0,0,17, United-States, <=50K
29, Private,5, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,1,0,19, United-States, <=50K
13, Private,14, Assoc-acdm,12, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,19, United-States, <=50K
20, Private,6, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,18,19, United-States, <=50K
2, State-gov,5, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,19, United-States, <=50K
24, Private,2, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,19, Canada, <=50K
11, Private,4, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,19, United-States, <=50K
17, Private,5, Some-college,10, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,19, United-States, <=50K
4, Self-emp-not-inc,5, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
4, Private,5, HS-grad,9, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,19, United-States, <=50K
8, Private,5, Assoc-voc,11, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,19, United-States, <=50K
28, Private,5, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,19, United-States, <=50K
26, ?,8, Assoc-acdm,12, Married-civ-spouse, ?, Husband, Black, Male,3,0,19, United-States, >50K
15, Private,3, Masters,14, Never-married, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K
17, Federal-gov,5, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,19, United-States, <=50K
5, State-gov,3, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,19, United-States, <=50K
4, Local-gov,3, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,11, United-States, <=50K
11, Self-emp-inc,6, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States, <=50K
6, Private,3, Some-college,10, Separated, Sales, Unmarried, White, Female,0,0,17, United-States, <=50K
29, Private,3, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, >50K
15, Private,7, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,24, United-States, >50K
2, Private,4, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,19, United-States, <=50K
19, Private,5, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,25,22, United-States, <=50K
10, Private,7, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,19, United-States, <=50K
6, Private,7, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, >50K
15, Private,4, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,22, United-States, <=50K
8, Private,7, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,4,0,19, United-States, >50K
8, ?,4, Some-college,10, Never-married, ?, Own-child, Black, Female,0,0,19, United-States, <=50K
23, Private,1, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, United-States, <=50K
11, Private,7, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,14, United-States, >50K
