age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
9, Private,8, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K.
6, State-gov,6, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,4, United-States, <=50K.
14, Private,3, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,9, United-States, <=50K
12, Private,5, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,23, United-States, <=50K.
10, Private,5, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,19, United-States, <=50K
18, Private,1, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,19, United-States, <=50K
17, Private,2, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States, <=50K
17, Private,6, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,18,19, United-States, <=50K
6, Private,8, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,21, United-States, <=50K
0, Private,8, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
13, Private,3, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
9, Self-emp-not-inc,7, HS-grad,9, Separated, Craft-repair, Own-child, Black, Male,0,0,24, United-States, <=50K.
2, Private,8, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,19, United-States, <=50K.
13, Self-emp-not-inc,5, Prof-school,15, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
0, Private,4, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,9, United-States, <=50K.
14, Private,9, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,23, United-States, >50K
19, Self-emp-inc,5, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22, United-States, >50K
28, State-gov,4, 9th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,19, United-States, <=50K
8, Private,4, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
34, ?,11, Doctorate,16, Married-civ-spouse, ?, Husband, White, Male,0,0,35, United-States, <=50K
23, Private,6, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,22, United-States, <=50K
1, Private,8, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,19, United-States, <=50K
40, ?,0, 7th-8th,4, Married-civ-spouse, ?, Husband, White, Male,0,0,2, United-States, <=50K.
8, Private,4, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
19, Private,6, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,22, United-States, >50K
13, ?,5, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,19, United-States, >50K.
12, Private,1, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,22, United-States, <=50K.
21, Private,1, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,14, United-States, <=50K
20, Private,2, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
19, Private,5, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
20, Private,5, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,32, United-States, >50K.
16, Self-emp-not-inc,5, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K
3, Private,7, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,0,7, United-States, <=50K
36, Private,18, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K.
6, Private,3, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,19, United-States, <=50K.
7, Private,6, 9th,5, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,19, United-States, <=50K
12, Private,5, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
15, Private,9, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,3,0,19, United-States, >50K
24, Private,5, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,3,0,19, United-States, >50K
22, Private,5, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,19, United-States, >50K
10, Private,12, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K.
39, Private,10, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,11, United-States, <=50K
32, Private,8, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, <=50K
9, Private,7, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,22, United-States, <=50K
17, Private,0, Bachelors,13, Separated, Exec-managerial, Unmarried, White, Male,0,0,30, United-States, >50K
5, Private,4, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
14, State-gov,3, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,3,0,19, ?, >50K
15, Private,6, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,2,0,30, United-States, >50K.
36, Self-emp-not-inc,4, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,17, United-States, <=50K
8, Private,1, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, White, Female,0,0,19, United-States, <=50K
0, Private,11, 5th-6th,3, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,19, United-States, <=50K
24, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
4, Private,10, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,22, United-States, <=50K.
0, Private,12, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,13, United-States, <=50K
10, Private,2, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,24, United-States, <=50K.
0, ?,4, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,19, United-States, <=50K.
13, Self-emp-inc,7, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
2, ?,5, Some-college,10, Never-married, ?, Not-in-family, White, Female,0,0,19, United-States, <=50K.
18, Local-gov,13, Bachelors,13, Divorced, Protective-serv, Not-in-family, White, Male,0,0,19, United-States, <=50K
17, Private,7, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,17, United-States, >50K
12, Private,9, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,19, Cambodia, >50K.
19, Private,5, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,19, United-States, >50K
10, Private,7, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,19, United-States, <=50K
17, Private,10, 5th-6th,3, Separated, Craft-repair, Not-in-family, Other, Male,0,0,19, Mexico, <=50K.
23, Local-gov,3, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,22,17, United-States, >50K
9, Private,5, Assoc-acdm,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,24, United-States, >50K
6, Private,7, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K.
20, Private,11, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, Mexico, <=50K
10, Self-emp-inc,7, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
14, Private,0, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, United-States, <=50K
5, Private,0, Assoc-voc,11, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,19, United-States, <=50K
1, Private,4, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,19, United-States, <=50K
17, State-gov,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
9, Private,3, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,19, United-States, <=50K.
16, Private,5, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,21, United-States, <=50K
21, Private,5, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7,0,24, United-States, >50K
16, State-gov,2, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,19, United-States, <=50K
19, Private,4, 7th-8th,4, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,18,19, China, <=50K
14, Private,2, HS-grad,9, Separated, Other-service, Own-child, White, Male,0,0,17, United-States, <=50K
8, Local-gov,3, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
13, Private,7, Assoc-acdm,12, Never-married, Sales, Not-in-family, Black, Male,5,0,21, United-States, >50K
28, Federal-gov,9, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,19, United-States, <=50K
26, Private,6, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
5, Private,2, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,14, United-States, <=50K.
2, Private,2, Some-college,10, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,1, United-States, <=50K
25, ?,2, Preschool,1, Married-civ-spouse, ?, Husband, White, Male,0,0,7, United-States, <=50K.
6, Private,3, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,9, United-States, <=50K
36, Self-emp-inc,3, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,10,0,24, United-States, >50K
15, Private,6, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,22, United-States, >50K
6, Private,4, 11th,7, Divorced, Craft-repair, Not-in-family, White, Female,0,0,19, United-States, <=50K
21, Private,5, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, <=50K
6, Private,5, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,18, United-States, <=50K
19, Local-gov,5, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, United-States, >50K
21, Private,3, Some-college,10, Widowed, Sales, Unmarried, White, Female,0,0,14, United-States, <=50K
9, Private,8, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,23, United-States, <=50K
24, Private,4, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K.
8, Private,5, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,19, United-States, <=50K
9, Private,1, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
4, ?,5, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,19, United-States, <=50K
18, Private,12, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,21,19, United-States, >50K.
4, ?,9, 10th,6, Never-married, ?, Own-child, Black, Female,0,0,19, United-States, <=50K
17, Local-gov,4, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,19, United-States, >50K
13, Private,1, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,24, United-States, <=50K.
9, Self-emp-not-inc,6, 10th,6, Married-civ-spouse, Other-service, Wife, White, Female,0,0,13, Mexico, <=50K.
16, Local-gov,19, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K
24, Private,0, Some-college,10, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,7, United-States, <=50K
10, Private,9, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,19, United-States, <=50K
9, Federal-gov,1, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,19, United-States, <=50K
13, ?,5, 10th,6, Married-civ-spouse, ?, Husband, White, Male,0,0,42, United-States, <=50K.
2, Private,5, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,19, United-States, <=50K
4, Local-gov,4, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,19, United-States, <=50K.
6, State-gov,7, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,19, Scotland, <=50K
23, Private,4, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,22,24, United-States, >50K
3, Private,5, 10th,6, Separated, Other-service, Unmarried, White, Female,0,0,19, United-States, <=50K
8, Private,5, HS-grad,9, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,14, United-States, <=50K
3, State-gov,6, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,7, United-States, <=50K.
0, Private,0, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,19, United-States, <=50K.
23, Self-emp-not-inc,4, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7,0,24, United-States, >50K
11, Private,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,22, United-States, >50K
9, Private,10, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,19, United-States, >50K.
17, Self-emp-not-inc,0, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
0, Private,10, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K.
9, Private,1, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,7, United-States, <=50K
4, Local-gov,6, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,17, United-States, <=50K
4, Private,14, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,19, United-States, <=50K
13, State-gov,13, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, Mexico, <=50K
17, Private,5, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, Nicaragua, <=50K
3, Private,2, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,19, United-States, <=50K.
23, Private,3, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
21, Private,3, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,19, United-States, <=50K.
1, Private,5, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
6, Private,9, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,19, United-States, <=50K
11, Private,2, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,19, United-States, <=50K
23, Self-emp-not-inc,1, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,19, United-States, >50K
21, Private,12, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, White, Female,2,0,19, United-States, <=50K.
4, Private,8, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, Guatemala, <=50K
8, Private,8, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,19, United-States, <=50K
9, Private,6, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,19, United-States, <=50K
14, Private,5, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22, United-States, <=50K
25, Local-gov,9, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,27, United-States, >50K.
19, Private,6, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, >50K
10, Private,7, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2,0,30, United-States, <=50K.
8, Private,2, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,19, United-States, <=50K.
15, Self-emp-inc,8, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,27, United-States, >50K.
10, Private,5, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,19, Puerto-Rico, >50K.
4, Private,12, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,19, United-States, <=50K
3, State-gov,8, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,7, United-States, <=50K
0, Private,7, 10th,6, Never-married, Other-service, Own-child, Black, Male,0,0,4, United-States, <=50K
15, Private,4, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,26, United-States, <=50K
17, Private,11, 12th,8, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,19, United-States, <=50K
15, Private,4, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, <=50K.
0, Private,11, 10th,6, Married-spouse-absent, Other-service, Other-relative, White, Male,0,0,19, United-States, <=50K.
8, Private,3, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,24, United-States, <=50K
4, Private,7, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,19, United-States, <=50K
18, ?,0, HS-grad,9, Divorced, ?, Unmarried, White, Female,0,0,24, United-States, <=50K.
14, Private,5, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,22,19, United-States, >50K
9, Private,4, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, >50K.
15, Private,4, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,19, United-States, <=50K.
11, Private,6, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,18,19, United-States, <=50K
11, Private,5, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
27, Self-emp-not-inc,8, 1st-4th,2, Married-civ-spouse, Sales, Husband, White, Male,0,0,17, Mexico, <=50K
15, Private,1, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K.
10, Private,8, Some-college,10, Married-spouse-absent, Transport-moving, Not-in-family, White, Female,0,0,18, United-States, <=50K
10, ?,2, Bachelors,13, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,0, United-States, <=50K.
4, Private,3, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Male,0,0,19, United-States, <=50K
13, Private,11, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,18, United-States, <=50K
15, Private,2, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, United-States, >50K
16, Private,9, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22, United-States, >50K.
8, Private,6, 9th,5, Divorced, Exec-managerial, Unmarried, White, Female,0,0,19, United-States, <=50K.
38, ?,4, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,3, United-States, <=50K.
4, Private,10, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,19, United-States, >50K.
15, Private,1, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,19, United-States, <=50K
6, Private,3, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K
32, ?,16, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,22, United-States, >50K.
28, Private,6, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
18, Private,5, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,23, United-States, >50K
29, Private,1, 7th-8th,4, Divorced, Other-service, Not-in-family, White, Female,0,0,19, United-States, <=50K
15, Self-emp-not-inc,5, HS-grad,9, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,24, United-States, <=50K
4, Private,5, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,19, United-States, <=50K.
16, Private,4, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,22, United-States, >50K
11, Local-gov,0, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,26, United-States, >50K
23, Local-gov,4, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,19, United-States, >50K.
7, Local-gov,6, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,22, United-States, >50K.
16, Self-emp-not-inc,2, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K.
16, Private,4, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,14, United-States, <=50K.
10, Private,5, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,19, United-States, <=50K.
4, Private,15, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,24, United-States, <=50K
13, Private,0, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,19, United-States, <=50K
6, Private,4, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
12, Self-emp-inc,5, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,24, United-States, <=50K
7, Self-emp-inc,6, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, >50K
8, Private,10, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
13, Private,7, Bachelors,13, Never-married, Sales, Not-in-family, Black, Male,0,0,23, United-States, <=50K
15, Private,6, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,21, United-States, >50K
15, Private,7, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2,0,19, United-States, >50K
15, Private,6, Some-college,10, Divorced, Farming-fishing, Unmarried, White, Female,0,0,22, United-States, <=50K
10, Private,6, Some-college,10, Divorced, Craft-repair, Own-child, White, Male,0,0,19, United-States, >50K
30, Self-emp-not-inc,5, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,4, United-States, <=50K
7, Private,6, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,19, United-States, <=50K
14, Private,9, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,19, China, <=50K.
11, Private,3, 10th,6, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,19, United-States, <=50K.
28, Private,3, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
25, Private,5, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
13, Local-gov,9, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
25, Private,11, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
22, Private,11, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,17,19, United-States, <=50K
8, Private,3, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0,0,18, El-Salvador, <=50K
4, Private,2, Some-college,10, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Philippines, <=50K
19, Private,4, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,29, United-States, >50K
8, Private,3, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,19, United-States, <=50K
40, Private,2, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,9, United-States, <=50K
3, Private,13, HS-grad,9, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,27, United-States, <=50K
12, Private,6, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,23, United-States, <=50K.
4, Private,3, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
32, Private,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
2, ?,9, 11th,7, Never-married, ?, Own-child, Black, Female,0,0,9, United-States, <=50K
17, Self-emp-not-inc,2, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22, United-States, <=50K
6, Private,3, Bachelors,13, Divorced, Other-service, Not-in-family, White, Female,0,0,22, United-States, <=50K
6, Private,5, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,17, Italy, <=50K.
0, ?,13, 10th,6, Never-married, ?, Own-child, White, Male,0,0,19, United-States, <=50K
18, Private,6, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,19, United-States, >50K
4, Private,2, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,27, United-States, <=50K.
17, Private,8, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States, >50K
18, Private,6, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,17, United-States, >50K
14, Private,4, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, >50K
6, Private,2, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Male,0,0,19, United-States, <=50K
10, Private,10, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,19, United-States, <=50K.
8, Private,9, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, United-States, <=50K.
17, Private,11, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
37, Self-emp-not-inc,4, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,37, United-States, <=50K
10, Private,5, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,15, ?, <=50K
39, State-gov,7, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,4, United-States, <=50K.
6, Private,7, HS-grad,9, Never-married, Tech-support, Other-relative, Black, Male,0,0,19, ?, <=50K
15, State-gov,2, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K
17, State-gov,4, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, >50K.
26, State-gov,8, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,19,19, United-States, <=50K
19, State-gov,10, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,23, United-States, <=50K
24, Private,8, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, Peru, <=50K.
19, State-gov,0, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
17, Private,7, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,19, United-States, <=50K.
10, Federal-gov,3, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,24, United-States, <=50K
6, Private,12, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
6, Private,3, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Male,2,0,19, United-States, <=50K
2, Private,0, HS-grad,9, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,19, United-States, <=50K.
16, Private,6, Some-college,10, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,21, United-States, <=50K
30, Private,2, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States, >50K
13, Private,8, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
13, Private,5, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22, United-States, >50K
15, Private,2, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,21,24, United-States, >50K
